4.212740175637594575e+02,0.000000000000000000e+00,3.466073760986328125e+02,-1.025331329558282732e+03
0.000000000000000000e+00,4.212740175637594575e+02,2.895735282897949219e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
